abbreviation,original_reference,,bibtex_reference                                                                                                                                                                                                                                                                                                                       
"Aikio 2000,""Aikio, A. (2000). Suomen kauka. Virittäjä, 104(4), (pp. 612-614). Helsinki: Kotikielen Seura."",,Aikio2000                                                                                                                                                                                                                                                   "
"Aikio 2002,""Aikio, A. (2002). New and old Samoyed etymologies Part 2. (pp. 9-55). Finnisch-ugrische Forschungen 59 : Zeitschrift für finnisch-ugrische Sprach- und Volkskunde. Helsinki."",,Aikio2002                                                                                                                                                                    "
"Aikio 2006,""Aikio, A. (2006). On Germanic-Saami contacts and Saami prehistory. Suomalais-ugrilaisen seuran aikakauskirja, 2006(91), (pp. 9-55). Helsinki: Suomalais-Ugrilainen Seura."",,Aikio2006                                                                                                                                                                       "
"Aikio 2007,""Aikio, A. (2007). Etymological Nativization of Loanwords: a Case Study of Saami and Finnish. In I. Toivonen & D. Nelson (Eds.), Saami linguistics (pp. 17–52). Amsterdam & Philadelphia: John Benjamins"",,Aikio2007                                                                                                                                         "
"Aikio 2009,""Aikio, A. (2009). The Saami Loanwords in Finnish and Karelian. Doctoral dissertation. University of Oulu, Faculty of Humanities."",,Aikio2009                                                                                                                                                                                                                "
"Aikio 2015,""Aikio, Ante (2015). Studies in Uralic ­Etymology IV: Ob-Ugric Etymologies. Linguistica Uralica. 51. Estonian Academy of Sciences."",,Aikio2015                                                                                                                                                                                                               "
"Alatyrev 1988,""Alatyrev, V. (1988). Étimologičeskij slovar’ udmurtskogo jazyka. 778 slovarnyh statej / Bukvy A, B. Naučno-issledovatel’skij institut pri Sovete Ministrov Udmurtskoj ASSR."",,Alatyrev1988                                                                                                                                                            "
"Álgu DB,""The Álgu database. Sámegielaid etymologaš diehtovuođđu = The Etymological Database of the Saami Languages [online database]. - Helsinki : Research Institute for the Languages of Finland, November 2006 – [date of reference 12 Dec 2019]. Updated continuously. Available at: http://kaino.kotus.fi/algu/"",,ÁlguDB                                           "
"Bentlin 2008,""Bentlin, M. (2008). Niederdeutsch-finnische Sprachkontakte : der lexikalische Einfluß des Niederdeutschen auf die finnische Sprache während des Mittelalters und der frühen Neuzeit . Suomalais-ugrilainen seura."",,Bentlin2008                                                                                                                          "
"Bereczki 2013,""Bereczki, G., Agyagási, K. & Winkler, E. (2013). Etymologisches Wörterbuch des Tscheremissischen (Mari): Der einheimische Wortschatz. Wiesbaden: Harrassowitz Verlag."",,Bereczki2013                                                                                                                                                                     "
"Butylov 2007,""Butylov, N. V. (2007). Tjurkskie zaimstvovanija v mordovskich jazykach. Saransk."",,Butylov2007                                                                                                                                                                                                                                                            "
"Csúcs 1990,""Csúcs, S. (1990). Die tatarischen Lehnwörter des Wotjakischen. Budapest: Akadémiai Kiadó."",,Csúcs1990                                                                                                                                                                                                                                                   "
"Csúcs 2005,""Csúcs, S. (2005). Die Rekonstruktion der permischen Grundsprache. Budapest: Akadémiai Kiadó."",,Csúcs2005                                                                                                                                                                                                                                                    "
"Cygnakin & Mosin 2015,""Cygankin, D. V. & Mosin, M. V. М. (2015). Erzjan' kelen' nur'kine etimologičeskoj slovar'. Saransk: Mordovskoj knižnoj izd-vas."",,Cygnakin&Mosin2015                                                                                                                                                                                             "
"DEWOS,""Steinitz, W. (1966). Dialektologischesund Etymologisches Wörterbuch der ostjakischen Sprache. Berlin: Akademie-Verlag."",,DEWOS                                                                                                                                                                                                                                   "
"EES,""Metsmägi, I., Sedrik, M., & Soosaar, S. (2012). Eesti etümoloogia-sõnaraamat [Estonian etymological dictionary]. Tallinn: Eesti Keele Sihtasutus."",,EES                                                                                                                                                                                                            "
EVE,Suomen vanhimman sanaston etymologinen verkkosanakirja. Partially vailable at https://blogs.helsinki.fi/etymologinenverkkosanakirja. Accessed 1.11.2020,,EVE                                                                                                                                                                                                        
"Futaky 1975,""Futaky, I. (1975). Tungusische Lehnwörter des Ostjakischen. Wiesbaden: Harrassowitz."",,Futaky1975                                                                                                                                                                                                                                                          "
"Grünthal 2012,""Grünthal, R. (2012). Baltic loanwords in Mordvin. In Grünthal, R. & Kallio, P. (eds) A Linguistic Map of Prehistoric Northern Europe. Helsinki: Suomalais-Ugrilainen Seura, s. 297-343 47.(Mémoires de la Société Finno-Ougrienne)."",,Grünthal2012                                                                                                       "
"Hausenberg 1985,""Hausenberg, A-R. (1985). Die ostseefinnisch-permischen Kontaktwörter in Zeit und Raum. Tallinn: Akad. d. Wiss. d. Estnischen SSR."",,Hausenberg1985                                                                                                                                                                                                     "
"Heikkilä 2011,""Heikkilä, M. (2011). Huomioita kantasaamen ajoittamisesta ja paikantamisesta sekä germaanisia etymologioita saamelais-suomalaisille sanoille. Virittäjä, 115(1), 68."",,Heikkilä2011                                                                                                                                                                      "
"Helimski 1996,""Helimski, E. (1996). Protolappisch und Samojedisch: die vorgeschlagenen Wortgleichungen im Lichte der heutigen etymologischen Forschung - StUrU 26 pp. 51-69"",,Helimski1996                                                                                                                                                                              "
"Holopainen 2018,""Holopainen, S, (2018). Indo-Iranian loans confined to Saami? In: Sampsa Holopainen & Janne Saarikivi (eds.) Peri orthotētos etymōn. Uusiutuva uralilainen etymologia. Uralica Helsingiensia 11. Suomalas-Ugrilainen Seura, Helsinki."",,Holopainen2018                                                                                                  "
"Holopainen 2019,""Holopainen, S. (2019). Indo-Iranian borrowings in Uralic: A critical overview of sound substitutions and distribution criterion. Helsinki: University of Helsinki."",,Holopainen2019                                                                                                                                                                    "
"Holopainen et al  2017,""Holopainen, S., Junttila, S., & Kuokkala, J (2017). Indoeurópai jövevényszavak és a második szótagi labiális magánhangzók fejlődése az uráli nyelvekben. in T Forgács, M., Németh & B Sinkovics (eds), A nyelvtörténeti kutatások újabb eredményei IX. University of Szeged, Szeged, pp. 109-136. A nyelvtörténeti kutatások újabb ered"
"Häkkinen 2009,""Häkkinen, J. P. (2009). Kantauralin ajoitus ja paikannus perustelut puntarissa. Suomalais-Ugrilaisen Seuran Aikakauskirja 92, (pp. 9–56). Helsinki: Suomalais-Ugrilainen Seura."",,Häkkinen2009                                                                                                                                                           "
"InkmSk,""Nirvi, R. E. (ed.) (1971). Inkeroismurteiden sanakirja. Lexica societatis Fenno-ugricae XVIII. Helsinki: Suomalais-Ugrilainen Seura."",,InkmSk                                                                                                                                                                                                                   "
"Isanbaev 1994,""Isanbaev, N. I. (1994). Marijsko-tjurkskie jazykovye kontakty: 2, Slovar' tatarskih i baškirskih zaimstvovanij. Joškar-Ola: Naučnyj centr Finno-Ugrovedenija."",,Isanbaev1994                                                                                                                                                                            "
"Itkonen 1958,""Itkonen, T. I. (1958). Über die skandinavischen Lehnwörter im Kolta- und Kolalappischen. SUSA 60:5 pp. 1-21"",,Itkonen1958                                                                                                                                                                                                                                 "
"Itkonen 1958 B,""Itkonen, T. (1958). Koltan- ja kuolanlapin sanakirja = Wörterbuch des Kolta- und Kolalappischen. 1-2 . Suomalais-ugrilainen seura."",,Itkonen1958b                                                                                                                                                                                                       "
"Itkonen 1986,""Itkonen, E., Bartens, R., & Laitinen, L. (1986). Inarilappisches Wörterbuch. 1, A - K . Suomalais-ugrilainen seura."",,Itkonen1986                                                                                                                                                                                                                         "
"Joki 1973,""Joki, A. J. (1973). Uralier und Indogermanen. Die älteren Berührungen zwischen den uralischen und indogermanischen Sprachen. Suomalais-ugrilaisen seuran toimituksia 151. Helsinki."",,Joki1973                                                                                                                                                               "
"Junttila 2012,""Junttila, S. (2012). The prehistoric context of the oldest contacts between Baltic and Finnic languages. In Grünthal, R., and Kallio, P. (eds.). A Linguistic Map of Prehistoric Northern Europe. (pp. 261–296) Suomalais-ugrilainen seura, Helsinki."",,Junttila2012                                                                                     "
"Junttila 2015,""Junttila, S. (2015). Tiedon kumuloituminen ja trendit lainasanatutkimuksessa : kantasuomen balttilaislainojen tutkimushistoria. Helsingin yliopisto. Helsinki."",,Junttila2015                                                                                                                                                                            "
"Kalima 1911,""Kalima, J. (1911). Die russischen Lehnwörter im Syrjänischen . Finsk-ugriska sällskapet."",,Kalima1911                                                                                                                                                                                                                                                      "
"Kallio 2004,""Kallio, P. (2004) Tocharian loanwords in Samoyed? Etymologie, Entlehnungen und Entwicklungen. In Festschrift für Jorma Koivulehto zum 70. Geburtstag, pp. 129–137. Herausgegeben von Irma Hyvärinen, Petri Kallio und Jarmo Korhonen. Mémoires de la Société Néophilologique de Helsinki, LXIII. Helsinki."",,Kallio2004                                    "
"Kallio 2006,""Kallio, P. (2006). Suomen kantakielten absoluuttista kronologiaa. Virittäjä, 110 (pp.  2–25) Helsinki: Kotikielen seura."",,Kallio2006                                                                                                                                                                                                                      "
"Kálmán 1961,""Kálmán, B. (1961). Die russischen Lehnworter im Wogulischen. Budapest: Akademiai Kiado."",,Kálmán1961                                                                                                                                                                                                                                                       "
"Katz 2003,""Katz, H., Widmer, P., Widmer, A., & Klumpp, G. (2003). Studien zu den älteren indoiranischen Lehnwörtern in den uralischen Sprachen. Heidelberg: C. Winter."",,Katz2003                                                                                                                                                                                     "
"KESK,""Lytkin, V. I. & Guljaev, F. S. (1970). Kratkii etimologitšeskii slovar komi jazyka. Moskva: Nauka."",,KESK                                                                                                                                                                                                                                                         "
"Kniezsa 1974,""Kniezsa, I. (1974). A magyar nyelv szláv jövevényszavai (2. kiadás.). Budapest: Akadémiai Kiadó."",,Kniezsa1974                                                                                                                                                                                                                                            "
"Koivulehto 1971,""Koivulehto, J. (1971). Vanhimmista germaanis-suomalaisista lainakosketuksista. Sm. karsia ~ germ. *skardian [!]. In Holopainen, S., Kallio, P. & Saarikivi, J. (2016) Eds. Verba vagantur: Jorma Koivulehto in memoriam. Helsinki: Suomalais-ugrilainen seura."",,Koivulehto1971                                                                        "
"Koivulehto 1976,""Koivulehto, J. (1976). Vanhimmista germaanisista lainakosketuksista ja niiden ikäämisestä. Virittäjä 80. Helsinki: Kotikielen seura."",,Koivulehto1976                                                                                                                                                                                                  "
"Koivulehto 1981,""Koivulehto, J. (1981). Reflexe des Germ, /ē/ Im Finnischen und die Datierung Der Germanisch-Finnischen Lehnbeziehungen, Beiträge zur Geschichte der deutschen Sprache und Literatur, 103(Jahresband), 333-376. doi: https://doi.org/10.1515/bgsl.1981.1981.103.333"",,Koivulehto1981                                                                    "
"Koivulehto 1983,""Koivulehto, J. (1983). Suomalaisten maahanmuutto indoeurooppalaisten lainasanojen valossa. Journal de la Société Finno-ougrienne pp. 107- 132."",,Koivulehto1983                                                                                                                                                                                        "
"Koivulehto 1984,""Koivulehto, J. (1984).Itämerensuomalais-germaaniset kosketukset. In Gallén, J.(Ed.) Suomen väestön esihistorialliset juuret. Tvärminnen symposiumi 17.–19.1.1980 (pp. 191–205). Bidrag till kännedom av Finlands natur och folk utgivna av Finska Vetenskaps-Societeten 131. Helsinki"",,Koivulehto1984                                                 "
"Koivulehto 1985,""Koivulehto, J (1985). Lehnwörter im Bereich von ‘Korn’, ‘Finne’, ‘Flosse’. In Holopainen, S., Kallio, P., Saarikivi, J. (eds.) Verba vagantur: Jorma Koivulehto in memoriam. Helsinki: Suomalais-ugrilainen Seura."",,Koivulehto1985                                                                                                                    "
"Koivulehto 1988,""Koivulehto, J. (1988). Lapin ja itämerensuomen suhteesta: Ieur. -Tr-yhtymän korvautuminen lainoissa. (pp. 26-51). Virittäjä, 92(1). Helsinki: Kotikielen seura."",,Koivulehto1988                                                                                                                                                                       "
"Koivulehto 1988a,""Koivulehto, J. (1988). Alte Indogermanische Lehnwörter im Finnischugrischen. Ural-Altaische Jahrbücher NF 8, (pp. 1–7). Wiesbaden."",,Koivulehto1988a                                                                                                                                                                                                   "
"Koivulehto 1991,""Koivulehto, J. (1991). Uralische Evidenz für die Laryngaltheorie. In Veröffentlichungen zur Linguistik und Kommunikationsforschung. Verlag der Österreichischen Akademie der Wissenschaften."",,Koivulehto1991                                                                                                                                          "
"Koivulehto 1999,""Koivulehto, J. (1999). Varhaiset indoeurooppalaiskontaktit: aika ja paikka lainasanojen valossa. In Fogelberg, P. (ed.), Pohjan poluilla: suomalaisten juuret nykytutkimuksen mukaan. Helsinki: Suomen tiedeseura: Tiedekirja."",,Koivulehto1999                                                                                                        "
"Koivulehto 1999a,""Koivulehto, J. (1999). Das Verhältnis des Ostseefinnischen und des Lappischen im Lichte der alten Lehnwörter: Die Substitution des fremden Wortausgangs *-CVz im Lappischen. In Koivulehto, J. & Ruppel, K. (1999). Verba mutuata: Quae vestigia antiquissimi cum Germanis aliisque Indo-Europaeis contactus in linguis Fennicis reliquerint. Helsinki,,Koivulehto1991a"
"Koivulehto 2001,""Koivulehto, J. (2001). The earliest contacts between Indo-European and Uralic speakers in the light of lexical loans. In Carpelan, C., Parpola, A., and Koskikallio, P. (eds.), Early Contacts between Uralic and Indo-European: Linguistic and Archaeological Considerations. (pp. 235–264). Suomalais-ugrilainen seura, Helsinki."",,Koivulehto2001   "
"Koivulehto 2003,""Koivulehto, J (2003). Frühe Kontakte zwischen Uralisch und Indogermanisch im nordwestindogermanischen Raum. In: A. Bammesberger & Th. Vennemann (eds.),(pp.279–317) Languages in Prehistoric Europe. Heidelberg."",,Koivulehto2003                                                                                                                      "
"Koivulehto 2006,""Koivulehto, J. (2006) Wie alt sind die Kontakte zwischen Finnisch-Ugrisch und Balto-Slavisch?. In Holopainen, S., Kallio, P., Saarikivi, J. (2016) (eds.) Verba vagantur: Jorma Koivulehto in memoriam. Helsinki: Suomalais-ugrilainen Seura."",,Koivulehto2006                                                                                         "
"Koivulehto 2016,""Holopainen, S., Kallio, P. & Saarikivi, J. (2016). Verba vagantur: Jorma Koivulehto in memoriam. Helsinki: Suomalais-ugrilainen seura."",,Koivulehto2016                                                                                                                                                                                                "
"Koponen 1998,""Koponen, E. (1998). Eteläviron murteen sanaston alkuperä: itämerensuomalaista etymologiaa. Suomalais-ugrilainen seura. Helsinki."",,koponen_etelaviron_1998                                                                                                                                                                                                "
KoPRSl,R. M. Balatova & A. C. Krivoščokova-Gantman M. (eds.) 1985. Komi-Permyacko-Russkiy Slovar' ,,KoPRSl                                                                                                                                                                                                                                                              
"Korenchy 1972,""Korenchy, É. (1972). Iranische Lehnwörter in den obugrischen Sprachen. Budapest: Akadémiai Kiadó."",,Korenchy1972                                                                                                                                                                                                                                         "
"Korhonen 1981,""Korhonen, M. (1981). Johdatus lapin kielen historiaan. Suomalaisen kirjallisuuden seura."",,Korhonen1981                                                                                                                                                                                                                                                  "
"Kuokkala 2018,""Kuokkala, J. (2018). Finnic-Saamic labial vowels of non-initial syllables: an etymological evaluation. In Holopainen, S. & Saarikivi; J. (eds) , Περὶ ὀρθότητος ἐτύμων: uusiutuva uralilainen etymologia. Uralica Helsingiensia 11. (pp. 11-75). Helsinki: Suomalais-Ugrilainen Seura."",,Kuokkala2018                                                    "
"Lagercrantz 1939,""Lagercrantz, E. (1939). Lappischer Wortschatz: 1-2. Helsinki: Suomalais-ugrilainen seura."",,Lagercrantz1939                                                                                                                                                                                                                                           "
"Lehtiranta 1989,""Lehtiranta, J. (1989). Yhteissaamelainen sanasto. Helsinki:  Suomalais-ugrilainen seura."",,Lehtiranta1989                                                                                                                                                                                                                                              "
"Lehtiranta 2001,""Lehtiranta, J. (2001). Yhteissaamelainen sanasto (2. ed.). Helsinki: Suomalais-ugrilainen seura."",,Lehtiranta2001                                                                                                                                                                                                                                      "
"Lehtisalo 1958,""Lehtisalo, T. (1956). Juraksamojedisches Wörterbuch. Suomalais-Ugrilainen Seura. Helsinki."",,Lehtisalo1958                                                                                                                                                                                                                                              "
"LÄGLOS,""Hahmo, S., Hofstra, T., Nikkilä, O., & Kylstra, A. D. (1991-2012). Lexikon der älteren germanischen lehnwörter in den ostseefinnischen sprachen 1-3. Amsterdam: Rodopi."",,LÄGLOS                                                                                                                                                                                "
"Metsäranta 2017,""Metsäranta, N. (2017). Päivitettyjä permiläisiä etymologioita ja rinnastuksia. Suomalais-ugrilaisen seuran aikakauskirja, (96) (pp. 213-243)."",,Metsäranta2017                                                                                                                                                                                         "
MH,The borrowing source and the certainty estimate have been identified by Mikko Heikkilä. ,,MH                                                                                                                                                                                                                                                                         
"MordWb,""Paasonen, H. (1990-1998). Mordwinisches Wörterbuch. Band 1-4.  Suomalais-ugrilainen seura."",,MordWb                                                                                                                                                                                                                                                             "
"NES,""Häkkinen, K. & Lehtosalo, K. (2013). Nykysuomen etymologinen sanakirja (6. ed.). Helsinki: Sanoma Pro."",,NES                                                                                                                                                                                                                                                       "
"Paasonen 1897,""Paasonen, H. (1897). Die türkischen Lehnwörter im Mordwinischen. Helsingfors: [Suomalais-ugrilainen seura?]."",,Paasonen1897                                                                                                                                                                                                                              "
"Parpola 2010,""Parpola, A. (2010). New etymologies for some Finnish words. In K. Karttunen (Ed.), Anantaṃ Śāstram: Indological and linguistic studies in honour of Bertil Tikkanen (pp. 305-318). (Studia Orientalia; No. 108). Helsinki: Finnish Oriental Society."",,Parpola2010                                                                                        "
"Qvigstad 1893,""Qvigstad, J. K. (1893). Nordische Lehnwörter im Lappischen. Christiania: Dybwad."",,Qvigstad1893                                                                                                                                                                                                                                                          "
"Rédei & Róna-Tas 1972,""Rédei, K. & Róna-Tas, A. (1972): A permi nyelvek őspermi kori bolgártörök jövevényszavai. Nyelvtudományi Közlemények 74, (pp. 281–298). Budapest."",,Rédei\&Róna-Tas1972                                                                                                                                                                          "
"Rédei & Róna-Tas 1983,""Rédei, K. & Róna-Tas, A. (1983). Early Bulgarian Loanwords In The Permian Languages. Acta Orientalia Academiae Scientiarum Hungaricae, 37(1/3), 3-41. "",,Rédei\&Róna-Tas1983                                                                                                                                                                     "
"Rédei 1970,""Rédei, K. (1970). Die syrjänischen Lehnwörter im Wogulischen. Budapest: Akadémiai Kiadó."",,Rédei1970                                                                                                                                                                                                                                                        "
"Rédei 1986,""Rédei, K. (1986). Zu den indogermanisch-uralischen Sprachkontakten, Verlag der Österreichischen Akademie der Wissenschaften, Wien."",,Rédei1986                                                                                                                                                                                                              "
"Rießler 2009,""Rießler, M. (2009). Kildin Saami vocabulary. In: Haspelmath, Martin & Tadmor, Uri (eds.) World Loanword Database. Leipzig: Max Planck Institute for Evolutionary Anthropology, 1473 entries."",,Rießler2009                                                                                                                                                "
"Rogov 1869,""Rogov, N. (1869). Permjatsko-russkìj i russko-permjatskìj slovar’."",,Rogov1869                                                                                                                                                                                                                                                                            "
"Räsänen 1920,""Räsänen, Martti. 1920. Die tschuwassischen Lehnwörter im Tscheremissischen. (Suomalais-Ugrilaisen Seuran toimituksia, 48.) Helsinki: Soc. Finno-Ougrienne."",,Räsänen1920                                                                                                                                                                                  "
"Räsänen 1923,""Räsänen, M. (1923). Die tatarischen Lehnwörter im Tscheremissischen. Suomalais-Ugrilaisen Seuran Toimituksia 50. Helsinki."",,Räsänen1923                                                                                                                                                                                                                  "
"Saarikivi 2009,""Saarikivi, J. (2009). Itämerensuomalais-slaavilaisten kontaktien tutkimuksen nykytilasta. In J. Ylikoski (Ed.), The quasquicentennial of the Finno-Ugrian Society (pp. 109-160 ). (Mémoires de la Société finno-ougrienne ; No. 258)."",,Saarikivi2009                                                                                                "
"Saarikivi 2018,""Saarikivi, Janne 2018. Finnic and other Western Uralic borrowings in Permian. In: Sampsa Holopainen & Janne Saarikivi (eds.) Peri orthotētos etymōn. Uusiutuva uralilainen etymologia. Uralica Helsingiensia 11. Suomalas-Ugrilainen Seura, Helsinki."",,Saarikivi2018                                                                                   "
"Sammallahti 1998,""Sammallahti, P. (1998). The Saami languages: An introduction. Karasjok: Davvi girji."",,Sammallahti1998                                                                                                                                                                                                                                                "
"Sammallahti 1999,""Sammallahti, P. (1999). Saamen kielen ja saamelaisten alkuperästä‏. In Fogelberg, P. (ed.), Pohjan poluilla: suomalaisten juuret nykytutkimuksen mukaan. Helsinki: Suomen tiedeseura: Tiedekirja."",,Sammallahti1999                                                                                                                                   "
"Sammallahti 2001,""Sammallahti, P. (2001). The Indo-European loanwords in Saami. In Carpelan, C., Parpola, A., and Koskikallio, P. (eds.), Early Contacts between Uralic and Indo-European: Linguistic and Archaeological Considerations. (pp. 235–264). Suomalais-ugrilainen seura, Helsinki."",,Sammallahti2001                                                         "
"Savatkova 1969,""Savatkova, A. A. (1969). Russkie zaimstvovanija v marijskom jazyke. Joškar-Ola: Marijskoe knižnoe izdatelʹstvo."",,Savatkova1969                                                                                                                                                                                                                         "
"SSA,""Itkonen, E., Kulonen, U. (1992-2000) (eds.). Suomen sanojen alkuperä: Etymologinen sanakirja. 1-3. Helsinki: Suomalaisen Kirjallisuuden Seura : Kotimaisten kielten tutkimuskeskus."",,SSA                                                                                                                                                                          "
"Suhonen 1973,""Suhonen, S. (1973). Die jungen lettischen Lehnwörter im Livischen. Helsinki: Suomalais-ugrilainen seura."",,Suhonen1973                                                                                                                                                                                                                                    "
"SyrjWsch,""Wichmann, Yrjö 1942. Syrjänischer Wortschatz nebst Hauptzügen der Formenlehre. Bearbeitet und herausgegeben von T. E. Uotila. Helsinki: Suomalais-Ugrilainen seura."",,SyrjWsch                                                                                                                                                                                "
"SölkWb,""Alatalo, J., Donner, K., Sirelius, U., & Alatalo, J. (2004). Sölkupisches Wörterbuch : aus Aufzeichnungen von Kai Donner, U. T. Sirelius und Jarmo Alatalo. Finnisch-ugrische Gesellschaft. Helsinki."",,SolkWb                                                                                                                                                  "
"Tarakanov 1993,""Tarakanov, I. V. (1993). Udmurtsko-tjurkskie jazykovye vzaimosvjazi: Teorija i slovar. Iževsk: Izd-vo Udmurtskogo gosudarstvennogo universiteta."",,Tarakanov1993                                                                                                                                                                                        "
"TESZ,""Benkő, L. (1967-1984). A magyar nyelv történeti-etimológiai szótára. I. A–Gy (1967), II. H–Ó (1970), III. Ö–Zs (1976). IV. Mutató (1984). Akadémiai Kiadó, Budapest."",,TESz                                                                                                                                                                                      "
"Toivonen 1956,""Toivonen, Y. H. (1956). Über die syrjänischen Lehnwörter im Ostjakischen. (pp. 1-169) Finnisch-ugrische Forschungen : Zeitschrift für finnisch-ugrische Sprach- und Volkskunde."",,Toivonen1956                                                                                                                                                           "
"TscherWb,""Moisio, A., Saarinen, S., Porkka, V., Genetz, A., Wichmann, Y., Räsänen, M., Uotila, T.E., Itkonen, E. (2008). Tscheremissisches Wörterbuch. Helsinki: Suomalais-ugrilainen seura: Kotimaisten kielten tutkimuskeskus."",,TscherWb                                                                                                                             "
"UEW,""Rédei, K. (1988). Uralisches Etymologisches Wörterbuch. Band I-II: Unter Mitarbeit von Marianne Bakró-Nagy, Sándor Csúcs, István Erdélyi †, László Honti, Éva Korenchy †, Éva K. Sal und Edit Vértes, Band III: Register Zusammengestellt von Attila Dobó und Éva Fancsaly. Wiesbaden: Harrassowitz."",,UEW                                                         "
"Vaba 2011,""Vaba, L. (2011) Language contacts between Baltic and Finnic languages – an exhausted issue in linguistic research? – Congressus XI. Internationalis Fenno-Ugristarum Piliscsaba, 9–14. VIII. 2010. Pars VI. Dissertationes symposiorum ad linguisticam, s. 44–52. Piliscsaba."",,Vaba2011                                                                     "
"Van Linde 2007,""Van Linde, P. A. (2007). The Finnic vocabulary against the background of interference. [S.l.]: [S.n.].286. University of Groningen."",,vanLinde2007                                                                                                                                                                                                      "
"Van Pareren 2009,""Van Pareren, R. M. (2009). Die direkten baltischen Lehnwörter im Mordwinischen. (pp. 69-147). Finnisch-Ugrische Mitteilungen, 30/31. Hamburg: Helmut Buske Verlag."",,vanPareren2009                                                                                                                                                                   "
"Veršinin 2004,""Veršinin, V. I. В. (2004). Ètimologičeskij slovar' mordovskih (èrzânskogo i mokšanskogo âzykov). Joškar-Ola"",,Veršinin2004                                                                                                                                                                                                                              "
"VKJMS,""Tsvetkov, D., & Laakso, J. (1995). Vatjan kielen Joenperän murteen sanasto . Suomalais-ugrilainen seura."",,VKJMS                                                                                                                                                                                                                                                 "
Schlachter1958,”Wörterbuch des Waldlappendialekts von Mala und Texte zur Ethnographie. Helsinki: Suomalais-Ugrilainen Seura.”,,WbWlap                                                                                                                                                                                                                                                                                                                                                               
"Winkler 2014,""Winkler, E. (2014). Loanword strata in Livonian. Eesti ja Soome - Ugri Keeleteaduse Ajakiri, 5(1) (pp. 215-227). doi:10.12697/jeful.2014.5.1.11"",,Winkler2014                                                                                                                                                                                             "
"WogWB,""Munkácsi, Bernát & Béla Kálmán 1986. Wogulisches Wörterbuch. Budapest: Akadémiai Kiadó."",,WogWb                                                                                                                                                                                                                                                                  "
"WOT,""Berta, Á., Róna-Tas, A. & Károly, L. (2011). West Old Turkic: Turkic loanwords in Hungarian. 1-2. Harrassowitz: Wiesbadenjk"",,WOT                                                                                                                                                                                                                                  "
"WotjWsch,""Wichmann, Y., Uotila, T.E., Korhonen, M. (1987). Wotjakischer Wortschatz. (Lexica Societatis Fenno-Ugricae, 21.) Helsinki: Suomalais-Ugrilainen Seura."",,WotjWsch                                                                                                                                                                                             "
"Zaicz 2006,""Zaicz, G. (2006). Etimológiai szótár: Magyar szavak és toldalékok eredete. Budapest: Tinta."",,Zaicz2006                                                                                                                                                                                                                                                     "
